id,species,genotype,site,subsystem,tank,rack,qty,size
d556c094-dfeb-4925-9fff-11a99eec1720,RADIANS,SR633,Mote Islamorada,,G15,R78,3,0.5
b78a9b94-8c8e-4802-9207-fbf6bc58f371,RADIANS,SR667,Mote Islamorada,,G15,R78,3,0.5
9b07037c-d46e-4408-9fae-579afd1fa4c2,PS,PS7,Mote Islamorada,,G2,R302,3,0.75
1c7a1a35-906b-4fa7-9916-2bf5740efd14,SB,SB83,Mote Islamorada,,G4,R130,3,0
3a981e75-8bd9-4ca7-8684-70a7e5c59ad9,SB,SB84,Mote Islamorada,,G4,R130,3,0
e442f63e-836a-4503-ab51-e07684e18edb,PC,PC38,Mote Summerland,All Summerland,H1,R1973,3,1.5
d5568c5f-e9e5-4195-aee0-9f65b5c2481f,AP,AP4,Mote Key Largo,,G13,R171,3,0.25
ca5a690b-7b67-4f5a-8e9a-f2d776422e8e,AC,AC2989,Mote Key Largo,,G11,R264,3,
39e870bd-a8bb-497b-b723-a980dc7d9d37,AC,AC2990,Mote Key Largo,,G11,R264,3,
e7ebbe11-e3d0-4759-b4bd-6579a5b6f2e9,AC,AC2991,Mote Key Largo,,G11,R264,3,
3e8bb46c-bad1-47df-9c74-ab1ee79df3dd,AC,AC2995,Mote Key Largo,,G11,R264,3,
66af1e12-a451-4baa-98d8-89d0c38a8975,AC,AC2994,Mote Key Largo,,G11,R284,3,
ced12bcb-e3c0-4adc-9467-f672e6f9b21c,PS,PS88,Mote Key Largo,,G11,R17,3,0.5
3090d6c5-10bc-43ec-9421-0a9951cd7416,PS,PS73,Mote Key Largo,,G11,R238,3,0.5
7c0495ab-a9d6-4a3d-8c9d-45341bc1d659,PS,PS67,Mote Key Largo,,G11,R86,3,0.5
54bd75ba-c99b-4a81-af4f-0c45c7fa4618,PS,PS76,Mote Key Largo,,G11,R238,3,0.5
617b54e3-3b70-45d8-ac6c-11fb4990f9d9,PS,PS103,Mote Key Largo,,G11,R230,3,0.5
c5846301-967c-41fa-ab03-2d71fcf18c6c,MC,MC107,Mote Summerland,All Summerland,Q6,R1779,3,0.75
60df660c-fbdf-4e14-8c5f-1f914d87841d,AP,AP63,Mote Key Largo,,G14,R241,3,0.75
229624be-4bd2-45e8-8b4f-4e71f2b1607e,PC,PC41,Mote Summerland,All Summerland,F3,R1416,3,1
f7062370-4400-4084-8f51-add38de1d892,DL,DL147,Mote Summerland,All Summerland,A5,R108,3,0.25
3c67946c-f7b5-4296-b7ce-db486dd06849,DL,DL166,Mote Summerland,All Summerland,F3,R716,3,
087a3631-37b0-4a35-9efc-8442886f3f03,OF,OF982,Mote Summerland,All Summerland,G6,R916,3,0.25
16e77d53-3e7d-40c5-92a8-72458cb758a8,OF,OF1102,Mote Summerland,All Summerland,C4,R1868,3,0.25
660756eb-ea7c-4301-8a38-86469e34f9eb,OF,OF862,Mote Summerland,All Summerland,Q9,R1781,3,0.25
17cfd9ca-2eb6-4cf8-b1fb-bf3961014942,OF,OF865,Mote Summerland,All Summerland,Q9,R1781,3,0.25
c031b728-a9e6-49bc-be61-b7ccd0fab01c,SIDEREA,SS54,Mote Key Largo,,G1,R267,3,0.5
4fbf8f07-8a76-45dd-b743-e7091928f2ef,OF,OF670,Mote Summerland,All Summerland,E5,R1854,3,0
cb5fe177-8adb-4a6f-9202-b6dc5602edd1,MC,MC80,Mote Key Largo,,G6,R300,3,0.25
b61f9ed2-2c7c-4ebd-ae01-50d9c65d3bac,AP,AP23,Mote Key Largo,,G3,R249,3,0.25
db4f49be-5aa6-4a46-a975-cd799e8b3acf,RADIANS,SR269,Mote Islamorada,,G8,R7,3,0
adec5f11-518b-4c13-b58e-1d4b9a5f0330,CN,CN13,Mote Islamorada,,G8,R107,3,0
584380ba-b433-4df2-99a8-929d432fdb97,DL,DL1,Mote Islamorada,,G12,R2012,3,0.75
2a2acf30-c63d-44ca-a5bf-1327965d58cc,AP,AP134,Mote Key Largo,,G10,R76,3,0.25
d6cb7cb5-d6c5-4141-8317-e9a0bdb52143,INTERSEPTA,SI159,Mote Islamorada,,G16,R235,3,0.25
15c21ed8-1444-4996-af2e-a7cdd9035f80,CN,CN69,Mote Islamorada,,G8,R212,3,0.5
076dbe0f-9f49-4969-a932-36ccac7977b8,OF,OF1097,Mote Islamorada,,G12,R257,3,0.25
d9d50f14-2038-4c34-b3e3-ea03200e306d,OF,OF1096,Mote Summerland,All Summerland,D4,R1896,3,0.25
3e2efaf6-d7ce-4f9a-9d4b-0f5cec46b64f,SIDEREA,SS523,Mote Islamorada,,G7,R127,3,0
3563bc3d-b703-4f49-a46b-44209dba915b,SIDEREA,SS95,Mote Islamorada,,G7,R127,3,0.25
3a0da895-80a4-4489-af05-870ac2f29614,INTERSEPTA,SI235,Mote Islamorada,,G7,R150,3,0
26f83630-ecd5-4d87-b938-8dbf1f7c6fc9,SIDEREA,SS42,Mote Key Largo,,G1,R184,3,0.5
4060cef9-b3d5-49eb-b472-cab178f716f6,SIDEREA,SS83,Mote Islamorada,,G1,R155,3,0.5
fe3a6c83-f6c4-472e-9304-0d431f4a3cdf,SIDEREA,SS63,Mote Key Largo,,G1,R142,3,0.5
237051b4-bff2-4144-b1d2-0aa58fd36c7c,DL,DL110,Mote Key Largo,,G11,R297,3,0.25
80dd7e73-2999-41c1-9a55-96ac0917b738,AP,AP6,Mote Key Largo,,G4,R290,3,0.75
3aa2612e-ca63-4489-92c4-8d85d5f53650,OF,OF1019,Mote Summerland,All Summerland,F3,R1437,3,1
2ffb95cf-8ca1-451b-96f1-d2a86ab3c73a,OF,OF1018,Mote Summerland,All Summerland,F3,R1437,3,1
4d4ea0d4-0858-4ce2-a7e1-4ff51325dc6d,OF,OF1003,Mote Summerland,All Summerland,F6,R120,3,0.25
2bb76b42-1772-4b60-9765-e73b6f6c2f29,DL,DL14,Mote Islamorada,,G12,R2012,2,0.5
fae3f7b9-889c-40af-8734-b6061464bb26,OF,OF812,Mote Key Largo,,G20,R122,2,0.25
694c6d28-dfaa-49b9-aafb-7bf3266bd209,OR,OR?,Mote Summerland,All Summerland,Display,R1633,2,0.25
1778ab00-f14d-4874-b942-b84e28668d0c,OF,OF1102,Mote Key Largo,,G9,R344,2,0.75
c6cb08e3-7303-42d1-bfad-7d44c60fbd27,OF,OF1096,Mote Key Largo,,G9,R212,2,0.75
c9b126ee-dbd7-440e-b8b7-6ea347f08051,OF,OF834,Mote Key Largo,,G20,R147,2,0.75
7bf96155-f30b-489a-8f41-3a7913796af3,OF,OF839,Mote Key Largo,,G20,R113,2,0.5
ccc21a61-15ca-435a-8b83-e8d2e041b792,OF,OF850,Mote Key Largo,,G20,R125,2,0.5
7bdc690e-445b-496f-bd22-ee40761bbccb,OF,OF851,Mote Key Largo,,G20,R125,2,0.5
53c7ca3b-9332-4b37-b5bb-6f48ab32fe37,OF,OF859,Mote Key Largo,,G20,R44,2,0.75
55808c87-4425-40f8-abaf-f11ff5d2fbc0,DL,DL194,Mote Summerland,All Summerland,F3,R716,2,1
cf747287-69a4-44e7-acce-b7a3d190980e,OF,OF100,Mote Summerland,All Summerland,G5,R878,2,0.5
fcb6990d-90c4-4f6b-baad-09363f2e61e5,SIDEREA,SS133,Mote Islamorada,,G16,R328,2,0.25
79506b40-7470-4996-a3db-c474c51fe050,OF,OF96,Mote Summerland,All Summerland,E5,R1694,2,0.25
2f7e373f-fe02-49a8-ba48-81b9fe1adfef,AP,AP75,Mote Key Largo,,G14,R66,2,0.75
dcd39a3d-45a2-4152-bad2-78d861dfdb96,CN,CN-display,Mote Summerland,All Summerland,H6,R1029,2,1
bc9dc4b6-7b15-42d7-9097-d4baf19d09c2,DS,DS1,Mote Summerland,All Summerland,G5,R1372,2,0.5
ee9fc985-9012-4e8a-b12d-082348c1c1c8,ASTREOIDES,PA98,Mote Summerland,All Summerland,G3,R1324,2,0.25
0444e3d6-86e6-4bb4-bf36-c604db022016,ASTREOIDES,PA33,Mote Summerland,All Summerland,G3,R1324,2,0.75
eca3a17d-82a4-4862-afa8-afacb2452c9f,DL,DL205,Mote Summerland,All Summerland,F3,R716,2,1
cccb3040-c64c-404f-88a1-9c3efb0e4aff,OF,OF827,Mote Key Largo,,G20,R124,2,0.75
581959f0-31af-4c60-b093-6a051c90af29,OF,OF830,Mote Key Largo,,G20,R124,2,0.75
f3eec8a3-9605-4119-9191-e3d2f626fc66,CN,CN87,Mote Summerland,All Summerland,Q2,R351,2,1
871a0965-46c8-4697-b0e1-3420a1d25f1c,CN,CN85,Mote Summerland,All Summerland,Q2,R901,2,1
4b313561-a0cb-41e5-b0d2-2ba29fb52e62,MC,MC202,Mote Summerland,All Summerland,H6,R1410,2,1
c135dc88-8589-4a62-a54d-b6484a7382d9,PS,PS30,Mote Summerland,All Summerland,E3,R1557,2,0.25
d9c6347d-fb35-41c0-8b21-59189da51b3d,OF,OF677,Mote Summerland,All Summerland,F8,R1935,2,1
ce352d53-2413-4b06-b557-b8ed609a8116,DL,DL258,Mote Summerland,All Summerland,G6,R950,2,0
b7be1217-bbc1-492d-888e-8643f1ca46aa,DL,DL182,Mote Summerland,All Summerland,G6,R950,2,0
cb7af2a3-cd1e-49d1-87f1-39636f25ca77,DL,DL262,Mote Summerland,All Summerland,G6,R950,2,0
b1455f56-136e-4ca5-a610-dc7d7ff7aaa8,DL,DL173,Mote Summerland,All Summerland,C6,R1124,2,1
de795f69-18d2-4443-bdce-afd01c323776,OF,OF1059,Mote Summerland,All Summerland,F8,R1110,2,0.5
2c3a63fd-4f0b-4205-86ee-efe6ab000c5b,DL,DL203,Mote Summerland,All Summerland,F3,R1077,2,1
4c09230a-1c27-4ad6-9725-7f89bbeb1e54,CN,CN50,Mote Islamorada,,G10,R208,2,0.5
a93f54b3-9271-4a77-b272-b4940fc9e72a,SIDEREA,SS51,Mote Key Largo,,G1,R267,2,0.5
e58d463b-0224-425d-9506-ad192196aa6c,OF,OF670,Mote Summerland,All Summerland,H7,R2012,2,
eac42c0f-dac4-463d-90dd-293ca33603e4,PS,PS27,Mote Summerland,All Summerland,G5,R347,2,1
8753efdc-6c6e-452f-805d-c0fc8a421c17,SH,SH85,Mote Key Largo,,G3,R30,2,0.5
0e13e33b-b205-4d84-81a6-a9c0e184887b,SH,SH87,Mote Key Largo,,G3,R30,2,0.5
aebf95c9-3d7c-46ce-8f90-f27f14682ca2,SH,SH86,Mote Key Largo,,G3,R30,2,0.5
479c3364-8dd6-45ca-b8fb-c0b9c5cef3cf,SIDEREA,SS44,Mote Key Largo,,G1,R184,2,0.5
d8942c47-9517-4aae-a563-8a0e4c114dd1,I3,I3A,Mote Summerland,All Summerland,G3,R1330,2,1.5
768ebbe6-bef5-47dc-a98b-8fc32de74294,HYADES,SH2,Mote Islamorada,,G16,R18,2,0
5187d739-c1e6-4eef-9d38-7bb865335077,ASTREOIDES,PA90,Mote Summerland,All Summerland,G3,R871,2,1.5
e3cc0ced-57e7-4520-92e1-e99c174bfb70,RADIANS,SR492,Mote Islamorada,,G16,R334,2,0.75
98d1a222-39df-43e6-88dc-6caef5e4c60e,OF,OF1005,Mote Summerland,All Summerland,Q10,R1129,2,1
8bb986bc-44e1-4d42-8ccb-6eaeb3581aef,ASTREOIDES,PA367,Mote Islamorada,,G15,R108,2,0.5
43d95810-1bf4-4c67-8822-240729176eca,AP,AP601,Mote Islamorada,,G5,R79,2,1.5
a0604e62-322b-4f75-95cc-8cd40f7cf8ae,AP,AP603,Mote Islamorada,,G5,R79,2,1.5
cc0466f5-1277-4219-8175-f4d53cff1413,AP,AP608,Mote Islamorada,,G5,R79,2,1.5
495a4cce-6524-4179-ae55-65938b722941,AP,AP616,Mote Islamorada,,G5,R203,2,1.5
99695872-b566-4d4c-adef-914ee4a7d912,AP,AP617,Mote Islamorada,,G5,R203,2,1.5
ae6fab61-be64-4a6e-ab79-83f79ed9fe45,AP,AP609,Mote Islamorada,,G5,R36,2,1.5
348dfd4d-4816-4683-8b0c-0ebf07a7fd6d,DIVARICATA,PD2,Mote Islamorada,,G9,R164,2,0.25
ffe941c4-9e50-4dad-a391-400eafab652e,ASTREOIDES,PA359,Mote Islamorada,,G15,R108,2,0.5
833ab0e0-e7ad-4967-ad48-c37b354715d4,SIDEREA,SS444,Mote Summerland,All Summerland,D4,R3,2,1
9216a887-8e96-4936-89a9-d683d205fb2a,SIDEREA,SS125,Mote Summerland,,R15,R1884,2,0
db74ffc5-c8d8-4c41-aac6-e6caefe86b22,SIDEREA,SS463,Mote Summerland,,R15,R1950,2,0
aa547a8a-48a6-4db9-ac70-255e4a88a59b,AP,AP3,Mote Key Largo,,G15,R20,2,0.5
216ec54f-015a-4cfc-8555-49cbe29b217a,DL,DL192,Mote Summerland,All Summerland,F3,R716,2,1
8777b4e2-d7d0-4eb8-862c-34ae070b27bf,SIDEREA,SS65,Mote Key Largo,,G1,R107,2,
eba2380d-7275-4048-9200-6cc33c446687,OF,OF683,Mote Summerland,All Summerland,F3,R451,2,0.5
0fcb1ebe-5b45-4b4a-9641-18b1c6c4001f,SIDEREA,SS63,Mote Key Largo,,G1,R107,2,
f4186057-5209-472e-8ff5-5d82db453ad6,ASTREOIDES,PA33,Mote Islamorada,,G8,R7,2,0.25
158f7eeb-03ea-49ee-9dc7-485887764100,AC,AC2982,Mote Key Largo,,G18,R156,2,0.25
de27735f-da03-4936-b881-22bdb372ca4e,AP,AP100,Mote Key Largo,,G16,R50,2,0.5
98aef469-49fe-422f-b8c8-699d79870fe3,CN,CN56,Mote Islamorada,,G2,R222,2,0.75
0e3f79bc-6e33-4d0f-86b5-bd9fe3f81a29,DIFFUSA,OD9,Mote Key Largo,,G1,R12,2,
9e296aae-6a7b-48c3-b33f-9ecd548cb87c,OF,OF1095,Mote Islamorada,,G7,R368,2,0.25
cd8e6ca3-62b0-4428-a935-c37c110e75a3,MC,MC58,Mote Summerland,All Summerland,E2,R1674,2,0.25
8689fc8e-4b46-4429-ab33-7c85766239ab,OF,OF994,Mote Summerland,All Summerland,E5,R1445,2,0
f4b08c23-8fe0-40d5-a97f-7af357bcdfcb,PC,PC31,Mote Key Largo,,G11,R255,2,0.75
2c2e23bb-f2ac-40c3-b75c-94a930894e7a,ASTREOIDES,PA2,Mote Summerland,All Summerland,Q5,R1957,2,1.5
8f2f0442-b008-4e54-8a94-fe2dea009643,AP,AP384,Mote Key Largo,,G16,R285,2,0.5
60ffb981-5081-41ce-95fd-7aa3c092d1c5,RADIANS,SR491,Mote Islamorada,,G9,R270,2,0
1c5f4b87-8338-4431-9443-e376f6409dac,OF,OF389,Mote Summerland,All Summerland,F7,R1143,2,1
cda0d388-6582-4360-be52-6b7d612a12d6,OF,OF-UK,Mote Summerland,All Summerland,F7,R1143,2,
7fd4c78e-0ddd-433a-9ad7-8d448dbbcc08,ASTREOIDES,PA384,Mote Islamorada,,G16,R70,2,0.5
1c56fc46-29ee-4b31-b248-c47d01f072be,SB,SB39,Mote Islamorada,,G15,R85,2,0.5
7e246f5a-94ea-4b1d-bfaf-e88fb5bd7ec0,INTERSEPTA,SI251,Mote Islamorada,,G9,R191,2,0.75
3fb6ea77-d0c9-41d0-97f9-eeee09d31426,RADIANS,SR606,Mote Islamorada,,G15,R72,2,0.5
fbe9c61f-3620-452c-9310-066fef8cb302,OF,OF328,Mote Summerland,All Summerland,F7,R1143,2,1
e4fe7f25-7fd1-4efb-a9ba-f9faae61fa93,RADIANS,SR524,Mote Islamorada,,G15,R72,2,0.5
29d9610b-a117-449c-a333-3da1a25776d4,SR,SR,Mote Summerland,All Summerland,H1,R146,2,0
7e87090f-3de6-4759-8367-03eb6adec9e5,HG,HG0976,Mote Islamorada,,G5,R268,2,1.5
d21b649b-489f-433f-85fe-bf7f6f6e26db,AP,AP83,Mote Islamorada,,G2,R298,2,0.25
9a6bba8f-b4af-4544-99bf-ee50b22af6c3,MC,MC87,Mote Islamorada,,G13,R132,2,0.75
33df9064-e3b3-4d70-85fb-3cf369d0c804,RADIANS,SR387,Mote Islamorada,,G15,R93,2,0
691b55e1-0702-46f6-acd8-54cca3f83f17,RADIANS,SR460,Mote Islamorada,,G15,R93,2,0
004defd6-07cf-4927-8852-a02c74245f70,RADIANS,SR474,Mote Islamorada,,G15,R93,2,0
93b3527d-c74d-493f-957b-2df7dc96f4c9,RADIANS,SR676,Mote Islamorada,,G15,R93,2,0
fa987e9a-b0b5-4bba-a6d0-6b6138685b68,AP,AP392,Mote Islamorada,,G2,R298,2,0.5
1698cd0c-38bc-4d1c-9665-35a1e08e3373,AP,AP14,Mote Islamorada,,G8,R145,2,0.5
4af52730-e863-4025-be63-fe8f63547d75,RADIANS,SR585,Mote Islamorada,,G15,R27,2,0
e88552cf-62fe-4802-9217-c5eaba268d95,RADIANS,SR568,Mote Islamorada,,G15,R27,2,0
b4fe083a-f2bd-4206-afbd-badcf5a2e9e4,OF,OF807,Mote Key Largo,,G20,R256,2,0.75
1942b6ef-a81b-46a0-bac5-8e3a882f2434,DL,DL200,Mote Summerland,All Summerland,C4,R941,2,0.25
33af3e94-0728-429c-8ef8-cde2445874b2,RADIANS,SR533,Mote Islamorada,,G15,R14,2,0.5
2727aac6-4b38-4af0-b44c-92863bd6cd75,RADIANS,SR632,Mote Islamorada,,G15,R14,2,0.5
2fba3c7a-625f-48fe-8ac5-32d6ca6c5b5e,RADIANS,SR580,Mote Islamorada,,G15,R14,2,0.5
4715164d-535f-487d-a7f5-3e8075ef72cf,AP,AP597,Mote Islamorada,,G5,R90,2,1.5
36a059b7-f229-4fa0-8682-b9a1bf84a896,RADIANS,SR523,Mote Islamorada,,G15,R17,2,0.5
57646716-aa2b-4087-a483-b1e73d9b5a06,RADIANS,SR435,Mote Islamorada,,G15,R17,2,0.5
56de290c-11bd-4365-bc0d-2dac6aecc630,AP,AP47,Mote Islamorada,,G2,R298,2,0.25
539691c9-be94-4519-bc76-fea8d98d6f3f,OF,OF938,Mote Islamorada,,G10,R229,2,0
0784bffe-2fa8-4399-b17a-2964f51dd0f6,OF,OF1027,Mote Islamorada,,G13,R121,2,0
3c4d5c85-2c48-4ee3-a596-df153ce9610e,HYADES,SH4,Mote Islamorada,,G15,R346,2,0.75
78020e67-43ca-414d-a6f9-9f335e8ce473,HYADES,SH5,Mote Islamorada,,G15,R346,2,0.75
3780b3b5-f7d4-41bb-b44c-9ea1f0ef625f,HYADES,SH8,Mote Islamorada,,G15,R346,2,0.75
49bfeba1-e091-44cb-8475-ec5be2826f6c,HYADES,SH18,Mote Islamorada,,G15,R346,2,0.75
0ede999b-debe-4916-b5a8-d4a99fd30d5a,HYADES,SH27,Mote Islamorada,,G15,R346,2,0.75
8b5ed29d-5ed1-4bfd-b4a9-4c748412347b,SB,SB68,Mote Islamorada,,G15,R311,2,0
169e02e9-e88e-4f1d-843b-4c754d68cd21,SB,SB21,Mote Islamorada,,G15,R311,2,0
b3f5c92b-e7f5-4bba-8165-bf4022f4987f,SB,SB67,Mote Islamorada,,G15,R311,2,0
51a7e36c-535f-41ac-b56a-ab8a0a9245d4,SB,SB65,Mote Islamorada,,G15,R311,2,0
f7dc68fa-58e1-4d77-af3e-b17d3383b755,RADIANS,SR457,Mote Islamorada,,G15,R96,2,0
daece343-168d-433c-82e2-b6ad7d7977d6,HYADES,SH25,Mote Islamorada,,G15,R346,2,0.75
3cd00072-d118-4d2d-a49b-ddd585fe9165,RADIANS,SR700,Mote Islamorada,,G16,R139,2,0.75
bab34ceb-5f28-416a-bfc7-f66ea5f0c61f,RADIANS,SR357,Mote Islamorada,,G15,R14,2,0.5
93505e3d-713e-41f9-9c03-c55f35cccd4e,PC,PC16,Mote Islamorada,,G12,R2012,2,0.5
71d51c48-c627-43ac-9885-971f20b9ddb5,DL,DL188,Mote Summerland,All Summerland,E2,R1674,2,0.25
b232ecd0-7af4-4cbe-9fbb-cf4d4cd90776,RADIANS,SR478,Mote Islamorada,,G15,R96,2,0.75
3d199f4f-3fff-4b9a-b33b-c8b4b1b1a849,PC,PC55,Mote Summerland,All Summerland,Q6,R1779,2,0
ea7649eb-bcb6-4ef7-ad5f-63faa0a30379,SH,SH88,Mote Key Largo,,G3,R26,2,0.5
d829dbc0-d4ab-4c6c-9299-029a4f9e5f76,SH,SH89,Mote Key Largo,,G3,R26,2,0.5
71a72dc4-6405-44ed-8fb9-c8109c09cf6a,SH,SH90,Mote Key Largo,,G3,R26,2,0.5
d8e5e665-7aca-419a-a2ae-7b0bacd734c7,RADIANS,SR591,Mote Islamorada,,G15,R2,2,0.75
0c05ddae-5565-4ef4-bfc5-2d0792ac0770,RADIANS,SR426,Mote Islamorada,,G15,R96,2,0.75
f57729cf-9449-446b-806a-80f7e8fe3e18,DL,DL192,Mote Summerland,All Summerland,G6,R916,2,1
abc4758f-647a-4604-8782-15a13313be1f,HYADES,SH7,Mote Islamorada,,G15,R346,2,0.75
dc2121b3-0703-4ffb-a02c-1c8c3867c7e9,AC,AC97,Mote Key Largo,,G20,R510,2,1
cfbf84dd-940e-4fc0-bb94-7a7cb83ec877,PS,PS30,Mote Summerland,All Summerland,C2,R560,2,0.5
34b3517a-9975-40c3-993c-dc356e7d3e07,INTERSEPTA,SI208,Mote Islamorada,,G16,R326,2,0.75
93a26efc-7223-445a-8cf0-9432244d80a2,MC,MC11,Mote Islamorada,,G9,R2009,2,0.75
9c95535d-a371-4129-92a7-3100c6a4a4dc,RADIANS,SR663,Mote Islamorada,,G15,R47,2,0.75
31f16009-90a3-4c62-abaa-ceb644cbb16a,RADIANS,SR685,Mote Islamorada,,G15,R47,2,0.75
75a554e8-37f6-4527-86dc-71bf5a8723d5,RADIANS,SR373,Mote Islamorada,,G16,R334,2,0.75
0f620df4-ed01-4405-8d27-800fc238b71b,RADIANS,SR464,Mote Islamorada,,G16,R334,2,0.75
13d6d185-9fb1-49b3-8402-28359214d3e1,RADIANS,SR508,Mote Islamorada,,G16,R334,2,0.75
46714edd-06a4-424d-bb88-1772e13ff21f,RADIANS,SR626,Mote Islamorada,,G16,R334,2,0.75
2ba98995-8d4f-4470-aaad-3dfdff1ec74f,SB,SB54,Mote Islamorada,,G16,R23,2,0.5
afea6681-2876-446f-89db-6a96fe5f0458,RADIANS,SR377,Mote Islamorada,,G15,R17,2,0
289aeb6f-cfdd-4d98-9643-e08264dafa03,RADIANS,SR577,Mote Islamorada,,G15,R2,2,0
acdb9455-60de-47b7-898e-1389b07432ba,RADIANS,SR413,Mote Islamorada,,G16,R239,2,0.75
3428481a-1a68-4704-ad00-76ff3fa71b4c,RADIANS,SR431,Mote Islamorada,,G16,R239,2,0.75
5c321d09-e333-4113-b8d2-e95f38632302,AP,AP99,Mote Summerland,All Summerland,W6,R346,2,0.75
ab7f9e9e-aca8-47eb-8c17-65bf34e6e875,AP,AP60,Mote Summerland,All Summerland,W6,R346,2,0.75
f17c9c10-00a1-4d2b-9603-2dccd2633f82,PC,PC22,Mote Islamorada,,G13,R54,2,
72f92bb7-6d39-4a0e-9bb2-83be22a5d7b0,DIFFUSA,OD9,Mote Key Largo,,G3,R189,2,0.5
3359717c-a1f6-4efe-8f00-4b0583f13686,RADIANS,SR503,Mote Islamorada,,G15,R309,2,0.5
ef2bed4d-56d1-40c6-b2e1-3819e026d09f,RADIANS,SR518,Mote Islamorada,,G15,R309,2,0.5
b716c145-1f9d-4950-8c55-9842df2f5ffd,RADIANS,SR620,Mote Islamorada,,G15,R309,2,0.5
b0e001bc-fa72-48f3-bbaf-b59fb4d8887d,RADIANS,SR347,Mote Islamorada,,G15,R309,2,0.5
791cf811-62e9-43f4-bcd6-654e34c7987d,RADIANS,SR396,Mote Islamorada,,G15,R78,2,0.5
fe0c503a-0de8-4051-889a-301a689159ba,RADIANS,SR454,Mote Islamorada,,G15,R78,2,0.5
bcc52905-b5db-4765-a145-1e876cdaf3ff,DIFFUSA,OD9,Mote Key Largo,,G3,R189,2,0.5
e05756d5-8a84-40ed-ae9c-a23895d1c11b,DIFFUSA,OD11,Mote Key Largo,,G3,R189,2,0.5
398cad24-de4c-4f34-997b-7c5ffd746b62,DL,DL269,Mote Islamorada,,G2,R302,2,0.75
bdfe0eaa-85fb-41c7-a422-142367c053e5,SB,SB8,Mote Islamorada,,G4,R190,2,0
0001ca55-9ba4-4b74-b2c9-982bbeeba364,SB,SB9,Mote Islamorada,,G4,R190,2,0
7b4a6fbf-bd2b-4b34-8390-291dc8537381,SB,SB10,Mote Islamorada,,G4,R190,2,0
c27505ea-9029-495e-a53b-d2e8f975ff29,SB,SB11,Mote Islamorada,,G4,R190,2,0
f26b5454-981e-439d-b56d-1d610fc0b4b2,SB,SB80,Mote Islamorada,,G4,R190,2,0
2accda56-50d5-4cf4-82ee-c92fa23d759c,SB,SB81,Mote Islamorada,,G4,R190,2,0
40788470-c759-47f4-8ca6-8e1886fb02a1,SB,SB79,Mote Islamorada,,G4,R190,2,
0368c54d-0732-454a-ac63-7082e4f6840f,SB,SB82,Mote Islamorada,,G4,R130,2,0
0e3017b1-7948-4e6e-aaf6-9ecdeb4df63f,AC,AC3107 (22-AC-121,Mote Islamorada,,G6,R39,2,0.75
e57f6912-9549-4b55-b211-0b17f09741e6,INTERSEPTA,SI259,Mote Islamorada,,G9,R119,2,0.75
579ab79b-4242-4a78-b313-5d4aabf899b4,MC,MC83,Mote Key Largo,,G6,R300,2,0.25
cfdb5488-5b63-4b85-9aaa-10aaaad2b8d0,MC,MC83,Mote Key Largo,,G6,R300,2,0.25
b714a4eb-c017-4237-80af-371dec6c58e8,MC,MC83,Mote Key Largo,,G6,R300,2,0.25
1205b2db-c1df-44ef-b957-f9942194f196,AC,AC2883,Mote Key Largo,,G11,R264,2,
c8c08a31-494d-44fa-a577-f3fba2d4bae4,PS,PS87,Mote Key Largo,,G11,R17,2,0.5
e97ec2ae-e2f7-41d1-9996-707b698cf307,PS,PS97,Mote Key Largo,,G11,R217,2,0.5
29a8155d-d151-4b97-91ce-90afbfaccb9f,AP,AP35,Mote Islamorada,,G13,R329,2,0.5
41ca22c6-5e33-4773-af05-f9230bfe9430,OF,OF864,Mote Summerland,All Summerland,Q9,R1781,2,0.25
e602dd4e-d2da-496d-8de2-ed194d452aa8,PC,PC15,Mote Summerland,All Summerland,F3,R1055,2,1
c7274d7f-3269-446e-9dc3-f2d347128979,SIDEREA,SS43,Mote Key Largo,,G1,R184,2,0.75
39d31ec3-2321-441c-bb8e-9834bffeeb9a,SIDEREA,SS14,Mote Summerland,All Summerland,F3,R1515,2,0.5
a248b0bd-2731-4591-986c-a4d618ddbaa4,OF,OF940,Mote Key Largo,,G20,R257,2,0.25
ca46af2b-982f-4b54-92d3-d25b633e5ae7,DL,DL167,Mote Summerland,All Summerland,F3,R716,2,1
5ed73ef6-4bee-4fe9-85cc-7d65caca17d1,PS,PS20,Mote Summerland,All Summerland,B1,R1614,2,0.25
6f808ba6-d5ff-460e-ae06-664de403cc1c,OF,OF866,Mote Summerland,All Summerland,Q9,R1781,2,0.25
5816b98e-c8f9-4591-b7bc-5525254551a0,OF,OF868,Mote Summerland,All Summerland,Q9,R1781,2,0.25
ebdc8927-4f6d-456a-987e-d2d7f9e1a7f3,PP,PP25,Mote Summerland,All Summerland,H3,R1552,2,1.5
baca67e1-e7c4-4261-9ef2-423b7edc361e,PP,PP21,Mote Summerland,All Summerland,H3,R1552,2,1.5
e68ab38d-e802-4232-a6cf-d668a1bf3e9b,PP,PP22,Mote Summerland,All Summerland,H3,R1552,2,1.5
fdab1ac3-1486-4c0d-ae16-0d1772c2a22b,PP,PP23,Mote Summerland,All Summerland,H3,R1552,2,1.5
4e1d34e4-e686-4f28-9e58-9c918f317944,OF,OF450,Mote Key Largo,,G6,R300,2,0.25
65a3361a-7928-443f-baf0-33b71121590e,OF,OF1005,Mote Key Largo,,G20,R257,2,0.25
